#WRname  iseg  wellnum  welllay  wellrow  wellcol  startyr  dpt  swu  swufrac   pctsup  swfrfrac  swfr  welleff  realwell  wryr  source  desc  row  col  acres
            385            860             225               4             100              58            1928  .009580211    .019058657   .827717642110     .404585610530     .8798677368400  .1434391474  .6121635263200      APP-69537     1866    MartinSlough    acres=33.71    112    50    33.71
            387            951             226               4             114              65            1947  .164740695    .012825803   .762888157890     .039528505263     .8962537263200  .5106779158  .3771167368400      APP-55336     1877    MartinSlough    acres=9.92    113    51    9.92
            387            951             227               4             100              58            1928  .164740695    .012825803   .762888157890     .031644692632     .8962537263200  .5106779158  .7811579578900      APP-69538     1877    MartinSlough    acres=9.92    113    51    9.92
            387            951             228               4             100              58            1928  .164740695    .012825803   .762888157890     .322258873680     .8962537263200  .5106779158  .4968136842100      APP-69537     1877    MartinSlough    acres=9.92    113    51    9.92
            388            861             229               4             114              65            1947  .003881845    .005664046   .813850484210     .160603631580     .9418390631600  .8284584947  .2268635684200      APP-55336     1866    MartinSlough    acres=29.94    110    49    29.94
            388            861             230               4             100              58            1928  .003881845    .005664046   .813850484210     .047923083158     .9418390631600  .8284584947  .4678436000000      APP-69538     1866    MartinSlough    acres=29.94    110    49    29.94
            388            861             231               4             100              58            1928  .003881845    .005664046   .813850484210     .120410768420     .9418390631600  .8284584947  .9591974631600      APP-69537     1866    MartinSlough    acres=29.94    110    49    29.94
            389           1007              NA              NA              NA              NA              NA  1.22361E-4    .058926876   .826378884210                 NA     .7687412526300  .3949704211              NA             NA      1881    MartinSlough    acres=15.21    108    45    15.21
            390           1112              NA              NA              NA              NA              NA  .007680489    .024967757   .828264094740                 NA     .8130045789500  .6789330737              NA             NA      1897    MartinSlough    acres=23.28    109    45    23.28
            394           1008              NA              NA              NA              NA              NA  .002635986    .044491597   .764185452630                 NA     .8683377894700  .5445715895              NA             NA      1881    MartinSlough    acres=40.88    106    45    40.88
            395           1017              NA              NA              NA              NA              NA  .011991297    .003279409   .947978863160                 NA     .8272179263200  .9293968947              NA             NA      1882    MartinSlough    acres=33.23    107    41    33.23
            396           1032              NA              NA              NA              NA              NA  .002817849    .023981486   .779402000000                 NA     .9122141894700  .2608882632              NA             NA      1885    MartinSlough    acres=21.61    105    40    21.61
            398           1018              NA              NA              NA              NA              NA  .074542072    .016485332   .829392757890                 NA     .8980018421100  .9115029579              NA             NA      1882    MartinSlough    acres=4.82    106    39    4.82
            400            895              NA              NA              NA              NA              NA  .106706185    .008295772   .819709115790                 NA     .7722304631600  .9662947158              NA             NA      1873    MartinSlough    acres=3.61    104    42    3.61
            401           1019              NA              NA              NA              NA              NA  .017416865    .013758278   .881453063160                 NA     .8443872105300  .7534091895              NA             NA      1882    MartinSlough    acres=2.63    106    43    2.63
            402           1033              NA              NA              NA              NA              NA  7.29842E-4    .049101366   .741624389470                 NA     .8316908210500  .3658812316              NA             NA      1885    MartinSlough    acres=15.24    105    42    15.24
            403            896              NA              NA              NA              NA              NA  .067132903    .026294845   .801662484210                 NA     .9098620421100  .4323769158              NA             NA      1873    MartinSlough    acres=9.82    104    41    9.82
            404           1034              NA              NA              NA              NA              NA  .005922520    .024737437   .855116821050                 NA     .8686621473700  .3880648842              NA             NA      1885    MartinSlough    acres=11.32    105    41    11.32
            405            897              NA              NA              NA              NA              NA  .036238316    .017223489   .995501484210                 NA     1.040145157900  .5691765789              NA             NA      1873    MartinSlough    acres=10.52    104    40    10.52
            406           1035              NA              NA              NA              NA              NA  .004757341    .084636134   .808406368420                 NA     .8661600000000  .2532538105              NA             NA      1885    MartinSlough    acres=5.54    105    40    5.54
            407            898              NA              NA              NA              NA              NA  5.91795E-4    .013567483   .747116210530                 NA     .8503259368400  .3262574421              NA             NA      1873    MartinSlough    acres=61.76    102    41    61.76
            408           1077             232               3              80              39            1975  .004970482    .031265871   .775561410530     1.26813978950     .9538543684200  .3518386737  .1607788421100      APP-29265     1894    EastDitch    acres=77.95    79    38    77.95
            409           1066             233               3              80              39            1975  4.20490E-4    .010621703   .809019673680     1.70816368420     .7840599052600  .4860804842  .3084289894700      APP-29265     1892    EastDitch    acres=420.07    69    37    420.07
            410           1037              NA              NA              NA              NA              NA  .018138607    .004637699   .817375231580                 NA     .8028002842100  .2692695895              NA             NA      1886    EastDitch    acres=551.52    68    33    551.52
            411           1063              NA              NA              NA              NA              NA  .131710221    .010459807   .922938515790                 NA     .8895318842100  .8978032737              NA             NA      1891    EastDitch    acres=133.95    82    32    133.95
            412           1144              NA              NA              NA              NA              NA  .038994687    .016209114   .807647000000                 NA     .8305966315800  .8817840105              NA             NA      1903    EastDitch    acres=111.78    78    32    111.78
            413            952              NA              NA              NA              NA              NA  .024144012    .004116911   .862143410530                 NA     .9243574842100  .5009283895              NA             NA      1877    MartinSlough    acres=41.12    105    47    41.12
            414           1009              NA              NA              NA              NA              NA  .076925198    .009977753   .866542400000                 NA     .9147740210500  .7170012421              NA             NA      1881    MartinSlough    acres=7.68    107    48    7.68
            415            780              NA              NA              NA              NA              NA  .046740093    .006431030   .919581726320                 NA     .7360640526300  .9987095158              NA             NA      1862    MartinSlough    acres=76.9    103    46    76.9
            416           1010              NA              NA              NA              NA              NA  .019505098    .012274663   .798748221050                 NA     .8097667789500  .8638647579              NA             NA      1881    MartinSlough    acres=38.51    100    45    38.51
            417           1042              NA              NA              NA              NA              NA  .156848274    .014451116   .782192494740                 NA     .8459395263200  .9544674316              NA             NA      1887    MartinSlough    acres=39.48    100    47    39.48
            418            781              NA              NA              NA              NA              NA  .015357907    .035097693   .782142684210                 NA     .9936674105300  .2331191474              NA             NA      1862    MartinSlough    acres=81.97    100    42    81.97
            419            953             234               4             114              65            1947  .024778569    .013459521   .783867600000     .040056040000     .9391074210500  .9994232211  1.098753368400      APP-55336     1877    MartinSlough    acres=20.71    106    48    20.71
            419            953             235               4             114              65            1947  .024778569    .013459521   .783867600000     .021922811579     .9391074210500  .9994232211  .0250135726320      APP-55356     1877    MartinSlough    acres=20.71    106    48    20.71
            419            953             236               4             100              58            1928  .024778569    .013459521   .783867600000     .170308621050     .9391074210500  .9994232211  .4196322105300      APP-69538     1877    MartinSlough    acres=20.71    106    48    20.71
            419            953             237               4             100              58            1928  .024778569    .013459521   .783867600000     .080606898947     .9391074210500  .9994232211  .2525068421100      APP-69537     1877    MartinSlough    acres=20.71    106    48    20.71
            420            899              NA              NA              NA              NA              NA  .005431787    .013040044   .838539715790                 NA     .9697153684200  .2620223263              NA             NA      1873    CottonwoodSlough    acres=45.85    116    51    45.85
            421            927             238               3             114              48            1974  4.61360E-4    .064757637   .791540715790     .284137357890     .9298016210500  .2584972947  .0743563315790      APP-28193     1876    CottonwoodSlough    acres=224.51    110    44    224.51
            422            843              NA              NA              NA              NA              NA  .003247857    .028297184   .749590694740                 NA     1.016771157900  .1023689516              NA             NA      1865    CottonwoodSlough    acres=22.01    118    49    22.01
            423            879              NA              NA              NA              NA              NA  .161635032    .008838695   .759992031580                 NA     .9603244105300  .4629473158              NA             NA      1869    CottonwoodSlough    acres=20.76    117    49    20.76
            424            867              NA              NA              NA              NA              NA  .011340111    .002712246   .788792200000                 NA     .9766591157900  .4067886421              NA             NA      1867    CottonwoodSlough    acres=1.38    118    48    1.38
            425            714             239               3             114              48            1974  .030094705    .008655448   .791817242110     .419432378950     .8833319368400  .8548616105  .8205763368400      APP-28193     1858    CottonwoodSlough    acres=94.16    113    44    94.16
            426           1036              NA              NA              NA              NA              NA  .144126642    .006292908   .794612778950                 NA     .9348076105300  .9997765895              NA             NA      1885    CottonwoodSlough    acres=2.64    104    39    2.64
            427            753              NA              NA              NA              NA              NA  .002204956    .003089876   .786724705260                 NA     .8566743789500  .0716365126              NA             NA      1860    EastForkCarsonRiver    acres=265.97    103    37    265.97
            428            715             240               3             117              38            1947  .003556261    .015731467   .819576652630     .086749606316     .8503595684200  .3152362842  .2720597052600     APP-84860T     1858    EastForkCarsonRiver    acres=507.36    94    30    507.36
            428            715             241               3             115              38            1947  .003556261    .015731467   .819576652630     1.05355252630     .8503595684200  .3152362842  .2901149578900      APP-12026     1858    EastForkCarsonRiver    acres=507.36    94    30    507.36
            429           1106              NA              NA              NA              NA              NA  .066979106    .013354642   .790683010530                 NA     .9030565684200  .1947596737              NA             NA      1895    EastForkCarsonRiver    acres=179.45    89    33    179.45
            430            716             242               3             117              38            1947  .003302978    .012067236   .911724452630     .294709042110     .8993400000000  .6344058947  .1958175789500     APP-84860T     1858    EastForkCarsonRiver    acres=161.28    86    27    161.28
            430            716             243               3             115              38            1947  .003302978    .012067236   .911724452630     .533301694740     .8993400000000  .6344058947  .4884473894700      APP-12026     1858    EastForkCarsonRiver    acres=161.28    86    27    161.28
            431            737             244               3             117              38            1947  .032977754    .017456223   .884587147370     .062446660000     .8210094631600  .7704794947  .9904849473700     APP-84860T     1859    EastForkCarsonRiver    acres=95.18    86    23    95.18
            431            737             245               3             115              38            1947  .032977754    .017456223   .884587147370     .844025694740     .8210094631600  .7704794947  .4899441473700      APP-12026     1859    EastForkCarsonRiver    acres=95.18    86    23    95.18
            432            882             246               3             117              38            1947  .001673906    .008735920   .792051284210     .216442157890     .7291550315800  .8253430526  .0950107073680     APP-84860T     1870    EastForkCarsonRiver    acres=61.59    86    31    61.59
            432            882             247               3             115              38            1947  .001673906    .008735920   .792051284210     1.51053315790     .7291550315800  .8253430526  .8914062631600      APP-12026     1870    EastForkCarsonRiver    acres=61.59    86    31    61.59
        478-481            584              NA              NA              NA              NA              NA  .0127646684210    .0702134094740   .8224807894700000                 NA     .85346987368000005  .83355266316000              NA             NA      1500    SnowshoeThompson2    acres=221.94    212    43    221.94
            487            585              NA              NA              NA              NA              NA  3.42168E-4    .002194732   .831755221050                 NA     .7844040842100  .1777737158              NA             NA      1500    UpperWestForkCarson    acres=7.09    215    29    7.09
        488-490            586              NA              NA              NA              NA              NA  .1614624421100    .0029504916842   .7804761684200000                 NA     .88654196841999999  .24996475789000              NA             NA      1500    UpperWestForkCarson    acres=22.29    212    29    22.29
            491            587              NA              NA              NA              NA              NA  .002609235    .002175160   .794813452630                 NA     .7955512315800  .4279735579              NA             NA      1500    UpperWestForkCarson    acres=11.56    216    29    11.56
        492-501            588              NA              NA              NA              NA              NA  .0031833744211    .0093156250526   .8130976315800000                 NA     .85033146315999997  .60044138947000              NA             NA      1500    UpperWestForkCarson    acres=82.59    211    32    82.59
        502-507            589              NA              NA              NA              NA              NA  .0378133789470    .0338014621050   .8537428631600000                 NA     .99042876842000005  .37782848421000              NA             NA      1500    UpperWestForkCarson    acres=56.89    210    35    56.89
            508            590              NA              NA              NA              NA              NA  .163988411    .008580777   .805000073680                 NA     .9546008421100  .3423894842              NA             NA      1500    UpperWestForkCarson    acres=6.52    206    36    6.52
        509-510            591              NA              NA              NA              NA              NA  .1520608631600    .0146845031580   .6707169157900000                 NA     .87325250525999998  .78699168421000              NA             NA      1500    FredericksburgDitch    acres=69.16    201    36    69.16
            511            592              NA              NA              NA              NA              NA  1.03817E-6    .029355646   .724282178950                 NA     .8559684421100  .4934438947              NA             NA      1500    UpperWestForkCarson    acres=14.22    206    37    14.22
            512            593              NA              NA              NA              NA              NA  9.60436E-4    .007624769   .889660810530                 NA     .8735894631600  .6857063474              NA             NA      1500    WestForkCarsonRiver    acres=20.26    203    41    20.26
        513-514            594              NA              NA              NA              NA              NA  .0012935690526    .0437389210530   .8717190000000000                 NA     .91026921052999998  1.0000000000000              NA             NA      1500    FredericksburgDitch    acres=416.74    188    37    416.74
            515            595              NA              NA              NA              NA              NA  .164823221    .039705071   .767882957890                 NA     .7686321684200  .2909190000              NA             NA      1500    FredericksburgDitch    acres=70.02    189    35    70.02
        516-517            596              NA              NA              NA              NA              NA  .0249374147370    .0432099547370   .8579664736800000                 NA     1.0348037895000000  .28773415789000              NA             NA      1500    FredericksburgDitch    acres=181.66    185    37    181.66
           517A            597              NA              NA              NA              NA              NA  .0084939060    .0998724800   .8768444210500                 NA     .92116526316000  .79414316842              NA             NA      1500    FredericksburgDitch    acres=2.97    183    37    2.97
        518-519            598              NA              NA              NA              NA              NA  8.545245684E-4    .0452793094740   .8581159368400000                 NA     .83066673684000003  .94339293684000              NA             NA      1500    FredericksburgDitch    acres=293.53    181    33    293.53
        520-522            599              NA              NA              NA              NA              NA  .0374502905260    .0304905873680   .8339079789500000                 NA     .85932532632000003  .03037857894700              NA             NA      1500    WestForkCarsonRiver    acres=98.12    199    40    98.12
        523-527            600              NA              NA              NA              NA              NA  2.125180000E-4    .0139576568420   .8107482631600000                 NA     .88852569473999998  .24977020000000              NA             NA      1500    WestForkCarsonRiver    acres=56.09    199    43    56.09
            528            601              NA              NA              NA              NA              NA  .060280340    .017155173   .806266694740                 NA     .8123461157900  .2973945579              NA             NA      1500    WestForkCarsonRiver    acres=36.76    199    41    36.76
        529-531            602              NA              NA              NA              NA              NA  .0038997591579    .0048443113684   .8280488421100000                 NA     .79662359999999999  1.0000000000000              NA             NA      1500    WestForkCarsonRiver    acres=135.59    191    42    135.59
        532-533            603              NA              NA              NA              NA              NA  .0051887854737    .0074965975789   .8156924105300000                 NA     .87054480000000001  .63187824211000              NA             NA      1500    WestForkCarsonRiver    acres=72.27    194    42    72.27
            534            604              NA              NA              NA              NA              NA  .104549818    .012870586   .777742126320                 NA     .9404889157900  .9958315789              NA             NA      1500    WestForkCarsonRiver    acres=19.23    197    43    19.23
        535-536            605              NA              NA              NA              NA              NA  .1611681157900    .0159359021050   .9706307263200000                 NA     .97986494736999996  .83820055789000              NA             NA      1500    WestForkCarsonRiver    acres=173.6    191    45    173.6
            537            822              NA              NA              NA              NA              NA  .001954263    .042819417   .779511084210                 NA     .8795958631600  .3122074210              NA             NA      1864    FredericksburgDitch    acres=267.44    175    38    267.44
        537_rot            652              NA              NA              NA              NA              NA  .0214945852630    .0038507647368   .7498952842100000                 NA     .77717232632000000  .52289321053000              NA             NA      1136    FredericksburgDitch    acres=267.44    175    38    267.44
            538            900              NA              NA              NA              NA              NA  .016569108    .053023262   .861261589470                 NA     .9605217263200  .5518039474              NA             NA      1873    FredericksburgDitch    acres=114.75    179    40    114.75
        538_rot            645              NA              NA              NA              NA              NA  .0951250578950    .0158550652630   .8733461684200000                 NA     .94771590526000005  .38480957895000              NA             NA      1127    FredericksburgDitch    acres=114.75    179    40    114.75
            539            823             248               3             172              33            1974  .047025186    .020989443   .853377947370     .276040136840     .8692017052600  .2706983474  .1382678315800      APP-66390     1864    FredericksburgDitch    acres=155.87    173    34    155.87
            539            823             249               3             172              33            1974  .047025186    .020989443   .853377947370     .332819494740     .8692017052600  .2706983474  1.000000000000      APP-66389     1864    FredericksburgDitch    acres=155.87    173    34    155.87
        539_rot            653              NA              NA              NA              NA              NA  .0022036397895    .0459549431580   .7857264631600001                 NA     .89211856842000004  .12543278947000              NA             NA      1136    FredericksburgDitch    acres=155.87    173    34    155.87
            540            844              NA              NA              NA              NA              NA  .164762516    .004269938   .882973000000                 NA     .9385841789500  .0891435000              NA             NA      1865    FredericksburgDitch    acres=65.27    168    35    65.27
           540A            824             250               3             166              29            1969  .0031744742    .0458518558   .8779609578900     .0449653884210     .83509933684000  .84050820000  1.0834781789000      APP-61770     1864    FredericksburgDitch    acres=425.3    165    32    425.3
           540A            824             251               3             166              33            1969  .0031744742    .0458518558   .8779609578900     .0675732378950     .83509933684000  .84050820000  .25010494737000      APP-25339     1864    FredericksburgDitch    acres=425.3    165    32    425.3
           540A            824             252               3             166              29            1964  .0031744742    .0458518558   .8779609578900     .1017030315800     .83509933684000  .84050820000  .73351236842000      APP-61771     1864    FredericksburgDitch    acres=425.3    165    32    425.3
           540A            824             253               3             171              35            1964  .0031744742    .0458518558   .8779609578900     .0633379210530     .83509933684000  .84050820000  .29543831579000      APP-52030     1864    FredericksburgDitch    acres=425.3    165    32    425.3
       540A_rot            654              NA              NA              NA              NA              NA  .07365457157900    .01655625157900   .78605307367999999                 NA     1.01537747370000009  .157601147370000              NA             NA      1136    FredericksburgDitch    acres=425.3    165    32    425.3
        540_rot            646              NA              NA              NA              NA              NA  .0205230842110    .0077973626316   .8134655684200000                 NA     .96679534736999995  .03280697789500              NA             NA      1135    FredericksburgDitch    acres=65.27    168    35    65.27
            541            795              NA              NA              NA              NA              NA  .001659500    .026861071   .905797947370                 NA     .8029590736800  .5980237263              NA             NA      1863    FredericksburgDitch    acres=79.91    154    29    79.91
            542            916              NA              NA              NA              NA              NA  .029164758    .010156440   .848287631580                 NA     .9977035894700  .9345143790              NA             NA      1875    SnowshoeThompson2    acres=38.69    187    47    38.69
        542_rot            643              NA              NA              NA              NA              NA  .0121928874740    .0508960610530   .8195565684200000                 NA     .93848209473999999  .72320388421000              NA             NA      1125    SnowshoeThompson2    acres=38.69    187    47    38.69
            543           1060              NA              NA              NA              NA              NA  6.43458E-4    4.96194E-4   .800985747370                 NA     .8147977157900  .3526743263              NA             NA      1890    SnowshoeThompson2    acres=43.72    183    48    43.72
        543_rot            634              NA              NA              NA              NA              NA  .0014281663158    .0973437536840   .7346247894700000                 NA     .88131515789000003  .33878486316000              NA             NA      1110    SnowshoeThompson2    acres=43.72    183    48    43.72
            544            917              NA              NA              NA              NA              NA  .016815025    .002604699   .892758442110                 NA     .8620343684200  .0956946747              NA             NA      1875    FalckeandTillmanDitch    acres=4.41    186    46    4.41
        544_rot            644              NA              NA              NA              NA              NA  .1450235263200    .0164809684210   .8781270842100000                 NA     1.0203525263000000  .46652368421000              NA             NA      1125    FalckeandTillmanDitch    acres=4.41    186    46    4.41
            545           1061              NA              NA              NA              NA              NA  7.60442E-4    .056802233   .873293589470                 NA     .8320562736800  .2523492211              NA             NA      1890    SnowshoeThompson2    acres=76.9    183    46    76.9
        545_rot            635              NA              NA              NA              NA              NA  .0314566400000    .0148614484210   .8412756736800000                 NA     .90580645263000004  .14978621053000              NA             NA      1110    SnowshoeThompson2    acres=76.9    183    46    76.9
            546            997              NA              NA              NA              NA              NA  .009452093    .036871924   .859275010530                 NA     .9659471684200  .3582310842              NA             NA      1879    FalckeandTillmanDitch    acres=55.92    178    47    55.92
        546_rot            642              NA              NA              NA              NA              NA  .0483520578950    .0163424105260   .7828552842099999                 NA     .91279321052999995  .20896977895000              NA             NA      1121    FalckeandTillmanDitch    acres=55.92    178    47    55.92
            547           1038              NA              NA              NA              NA              NA  1.58222E-4    .066290444   .861690715790                 NA     .8633785684200  .1634413053              NA             NA      1886    FalckeandTillmanDitch    acres=144.11    167    51    144.11
            548           1133              NA              NA              NA              NA              NA  .007384816    .041127371   .862115189470                 NA     .8806937368400  .5311902526              NA             NA      1900    FalckeandTillmanDitch    acres=375.11    161    51    375.11
            549           1039              NA              NA              NA              NA              NA  .012988025    .053699326   .759974136840                 NA     .8980876947400  .4511258632              NA             NA      1886    FalckeandTillmanDitch    acres=95.05    155    54    95.05
            550           1113              NA              NA              NA              NA              NA  .005736680    .037456372   .785893652630                 NA     .9562915052600  .7012660105              NA             NA      1897    FalckeandTillmanDitch    acres=82.14    155    50    82.14
            551           1151              NA              NA              NA              NA              NA  .009974592    .045010196   .726911000000                 NA     .9236927157900  .5923993579              NA             NA      1909    FalckeandTillmanDitch    acres=218.57    151    52    218.57
            552           1134              NA              NA              NA              NA              NA  .005914665    .018662198   .786267315790                 NA     .8384602947400  .5691907790              NA             NA      1900    FalckeandTillmanDitch    acres=3.1    149    49    3.1
            553           1062              NA              NA              NA              NA              NA  .004747692    .001420179   .891298273680                 NA     .8749612947400  .0929785863              NA             NA      1890    WestForkCarsonRiver    acres=34.04    183    45    34.04
        553_rot            636              NA              NA              NA              NA              NA  3.596098105E-5    .0556503936840   .8124982736800000                 NA     .94840485262999996  .24089461053000              NA             NA      1110    WestForkCarsonRiver    acres=34.04    183    45    34.04
            554            796              NA              NA              NA              NA              NA  .004425889    .020651624   .819640200000                 NA     .9264736736800  .3004675368              NA             NA      1863    WestForkCarsonRiver    acres=76.15    181    43    76.15
        554_rot            656              NA              NA              NA              NA              NA  7.956713579E-5    .0023649324211   .8211848947400000                 NA     .93932670525999995  .30035785263000              NA             NA      1137    WestForkCarsonRiver    acres=76.15    181    43    76.15
            555           1057             254               4             178              43            1957  .006143778    .012474089   .990038884210     .039872395789     .7263045789500  .1792257474  .9427696526300      APP-67448     1889    WestForkCarsonRiver    acres=53.91    178    43    53.91
        555_rot            637              NA              NA              NA              NA              NA  .1643041368400    .0045907383158   .8870547157899999                 NA     .96061488420999996  .92925033684000              NA             NA      1111    WestForkCarsonRiver    acres=53.91    178    43    53.91
            556            845             255               4             166              45            1968  .008278755    .084235436   .834377873680     .071580243158     .9135421473700  .3879967684  .1832970315800      APP-73196     1865    ThranDitch    acres=151.99    161    38    151.99
            556            845             256               4             166              45            1968  .008278755    .084235436   .834377873680     .024003858947     .9135421473700  .3879967684  .9889600210500      APP-73195     1865    ThranDitch    acres=151.99    161    38    151.99
            556            845             257               4             166              45            1975  .008278755    .084235436   .834377873680     .032506343158     .9135421473700  .3879967684  .9675289894700      APP-73194     1865    ThranDitch    acres=151.99    161    38    151.99
            556            845             258               4             166              45            1977  .008278755    .084235436   .834377873680     .148186126320     .9135421473700  .3879967684  .1193279263200      APP-69251     1865    ThranDitch    acres=151.99    161    38    151.99
            556            845             259               4             166              45            1968  .008278755    .084235436   .834377873680     .098390095789     .9135421473700  .3879967684  .6629296000000      APP-69250     1865    ThranDitch    acres=151.99    161    38    151.99
        556_rot            647              NA              NA              NA              NA              NA  .1199511326300    7.885481895E-4   .7728543473700000                 NA     .93770053683999999  .98614344211000              NA             NA      1135    ThranDitch    acres=151.99    161    38    151.99
            557           1011              NA              NA              NA              NA              NA  .005335357    .047641987   .844402273680                 NA     .8299101157900  .9555513474              NA             NA      1881    ThranDitch    acres=95.09    171    42    95.09
        557_rot            640              NA              NA              NA              NA              NA  2.395621053E-5    .0454595389470   .8391987684200000                 NA     .84445917895000000  .87502584211000              NA             NA      1119    ThranDitch    acres=95.09    171    42    95.09
            558           1058             260               4             178              43            1957  .004181646    .032519346   .776486073680     .035098272632     .9734879473700  .9176377684  .9751173684200      APP-67448     1889    ThranDitch    acres=82.18    179    45    82.18
        558_rot            638              NA              NA              NA              NA              NA  .1449318210500    .0063091370526   .7630169368400000                 NA     .86969221053000001  .84415936842000              NA             NA      1111    ThranDitch    acres=82.18    179    45    82.18
            559            846              NA              NA              NA              NA              NA  .030440728    .038278631   .741906326320                 NA     .8217950526300  .3734947474              NA             NA      1865    ThranDitch    acres=156.78    168    39    156.78
        559_rot            648              NA              NA              NA              NA              NA  4.419631684E-4    .0349224378950   .7053476421100000                 NA     .79916635789000001  .34358920000000              NA             NA      1135    ThranDitch    acres=156.78    168    39    156.78
            560            847              NA              NA              NA              NA              NA  .024853875    .022862475   .851176336840                 NA     .9503625894700  .9230069158              NA             NA      1865    ThranDitch    acres=124.87    163    36    124.87
        560_rot            649              NA              NA              NA              NA              NA  .0358298778950    .0042149191579   .7894799052600000                 NA     .79169365263000002  .19841609474000              NA             NA      1135    ThranDitch    acres=124.87    163    36    124.87
            561           1020              NA              NA              NA              NA              NA  .003115977    .027426517   .792868652630                 NA     .9325335473700  .9946839790              NA             NA      1882    WestForkCarsonRiver    acres=12.35    178    47    12.35
        561_rot            639              NA              NA              NA              NA              NA  .1574841263200    .0100533545260   .9180816526300000                 NA     .84621686316000000  .57205386316000              NA             NA      1118    WestForkCarsonRiver    acres=12.35    178    47    12.35
            562           1012              NA              NA              NA              NA              NA  .072380804    .043406683   .920687947370                 NA     .9950867052600  .7534263158              NA             NA      1881    WestForkCarsonRiver    acres=68.01    173    45    68.01
        562_rot            641              NA              NA              NA              NA              NA  .0131046473680    .0208920294740   .8559653157900000                 NA     .82428323158000005  .40275624211000              NA             NA      1119    WestForkCarsonRiver    acres=68.01    173    45    68.01
            563            848             261               4             166              45            1968  .155928916    .033541092   .815829105260     .056028127368     .8030612947400  .9711217053  .4857596315800      APP-73196     1865    CompanyDitchSouth    acres=251.11    163    43    251.11
            563            848             262               4             166              45            1968  .155928916    .033541092   .815829105260     .046266845263     .8030612947400  .9711217053  .4634695263200      APP-73195     1865    CompanyDitchSouth    acres=251.11    163    43    251.11
            563            848             263               4             166              45            1975  .155928916    .033541092   .815829105260     .172244063160     .8030612947400  .9711217053  .1874592631600      APP-73194     1865    CompanyDitchSouth    acres=251.11    163    43    251.11
            563            848             264               4             166              45            1977  .155928916    .033541092   .815829105260     .018377563158     .8030612947400  .9711217053  .6766892000000      APP-69251     1865    CompanyDitchSouth    acres=251.11    163    43    251.11
            563            848             265               4             166              45            1968  .155928916    .033541092   .815829105260     .110863915790     .8030612947400  .9711217053  .2965808631600      APP-69250     1865    CompanyDitchSouth    acres=251.11    163    43    251.11
        563_rot            650              NA              NA              NA              NA              NA  7.056322105E-5    .0057120514737   .8078731684200000                 NA     .94465552632000005  .16303815789000              NA             NA      1135    CompanyDitchSouth    acres=251.11    163    43    251.11
            564            849              NA              NA              NA              NA              NA  .044484969    .009637223   .848461357890                 NA     .8567565789500  .2476386526              NA             NA      1865    CompanyDitchSouth    acres=149.16    170    45    149.16
        564_rot            651              NA              NA              NA              NA              NA  .0085698791579    .0434908000000   .8087457263200000                 NA     .78968934736999996  .08987745473700              NA             NA      1135    CompanyDitchSouth    acres=149.16    170    45    149.16
            565            768              NA              NA              NA              NA              NA  3.01005E-4    .056725401   .901651694740                 NA     .7897319052600  .4222217263              NA             NA      1861    WestForkCarsonRiver    acres=19.97    173    47    19.97
        565_rot            657              NA              NA              NA              NA              NA  .0266042600000    .0019007409474   .8940672947400000                 NA     .90997832631999997  .43326627368000              NA             NA      1139    WestForkCarsonRiver    acres=19.97    173    47    19.97
            566            769              NA              NA              NA              NA              NA  .003328456    .043157977   .809769357890                 NA     .8321317684200  .4287312947              NA             NA      1861    WestForkCarsonRiver    acres=47.57    169    47    47.57
        566_rot            658              NA              NA              NA              NA              NA  1.089060116E-5    .0466123094740   .8122192947400000                 NA     .89153929474000004  .16191286316000              NA             NA      1139    WestForkCarsonRiver    acres=47.57    169    47    47.57
            567            754              NA              NA              NA              NA              NA  9.88834E-4    .002930075   .818591873680                 NA     .9103639789500  .6684111158              NA             NA      1860    JonesEastDitch    acres=79.64    164    47    79.64
        567_rot            660              NA              NA              NA              NA              NA  .0215395231580    .0145122694740   .8234672315800000                 NA     .91716620000000004  .02488004210500              NA             NA      1140    JonesEastDitch    acres=79.64    164    47    79.64
            568            755             266               4             166              45            1968  .053758092    .006565276   .788400284210     .132771463160     .8486958315800  .4369001895  .6945608526300      APP-73196     1860    JonesEastDitch    acres=110.1    159    44    110.1
            568            755             267               4             166              45            1968  .053758092    .006565276   .788400284210     .058067063158     .8486958315800  .4369001895  .8956940421100      APP-73195     1860    JonesEastDitch    acres=110.1    159    44    110.1
            568            755             268               4             166              45            1975  .053758092    .006565276   .788400284210     .054012264211     .8486958315800  .4369001895  .3066504526300      APP-73194     1860    JonesEastDitch    acres=110.1    159    44    110.1
