obsnme,head,date,time
ob_431_37,4677.60297,1985-08-22,00:00:00
ob_431_38,4679.552970000002,1985-12-11,00:00:00
ob_431_39,4681.052970000002,1986-06-04,00:00:00
ob_431_40,4679.10297,1986-08-19,00:00:00
ob_431_41,4680.24297,1987-06-15,00:00:00
ob_431_42,4676.462970000001,1987-08-17,00:00:00
ob_431_43,4677.10297,1987-12-08,00:00:00
ob_431_44,4676.5929700000015,1988-08-17,00:00:00
ob_431_45,4675.78297,1988-09-20,00:00:00
ob_432_1,4656.79297,1987-07-12,00:00:00
ob_432_2,4661.02297,1998-04-24,00:00:00
ob_432_3,4660.8829700000015,1998-05-01,00:00:00
ob_435_1,4671.1167,1995-05-19,00:00:00
ob_435_2,4639.5967,2009-08-13,00:00:00
ob_44_1,4781.06246,1982-02-04,00:00:00
ob_44_2,4781.06246,1982-02-14,00:00:00
ob_44_3,4784.872460000001,1982-02-18,00:00:00
ob_44_4,4783.46246,1982-03-18,00:00:00
ob_44_5,4781.81246,1982-04-20,00:00:00
ob_44_6,4782.28246,1982-05-19,00:00:00
ob_44_7,4782.39246,1982-06-22,00:00:00
ob_44_8,4782.912460000001,1982-07-19,00:00:00
ob_44_9,4781.81246,1982-08-17,00:00:00
ob_44_10,4786.02246,1982-09-22,00:00:00
ob_44_11,4785.17246,1982-10-20,00:00:00
ob_44_12,4786.52246,1983-02-24,00:00:00
ob_44_13,4786.52246,1983-05-19,00:00:00
ob_44_14,4786.19246,1983-07-12,00:00:00
ob_44_15,4785.24246,1983-08-16,00:00:00
ob_44_16,4784.912460000001,1983-10-12,00:00:00
ob_44_17,4784.73246,1985-02-09,00:00:00
ob_44_18,4783.39246,1985-12-10,00:00:00
ob_44_19,4786.47246,1986-03-11,00:00:00
ob_44_20,4785.51246,1986-06-04,00:00:00
ob_44_21,4783.71246,1986-08-18,00:00:00
ob_44_22,4783.09246,1986-12-02,00:00:00
ob_44_23,4785.82246,1987-03-09,00:00:00
ob_44_24,4785.27246,1987-06-15,00:00:00
ob_44_25,4784.372460000001,1987-08-18,00:00:00
ob_44_26,4784.00246,1987-12-08,00:00:00
ob_44_27,4783.73246,1988-03-08,00:00:00
ob_44_28,4783.56246,1988-06-06,00:00:00
ob_44_29,4783.44246,1988-07-12,00:00:00
ob_44_30,4782.74246,1988-08-16,00:00:00
ob_44_31,4782.78246,1988-09-19,00:00:00
ob_44_32,4781.88246,1989-09-14,00:00:00
ob_44_33,4782.25246,1990-03-20,00:00:00
ob_44_34,4782.15246,1990-06-20,00:00:00
ob_44_35,4781.59246,1990-09-20,00:00:00
ob_44_36,4781.47246,1990-11-26,00:00:00
ob_44_37,4781.622460000001,1991-03-12,00:00:00
ob_44_38,4781.92246,1991-06-13,00:00:00
ob_44_39,4781.07246,1991-12-06,00:00:00
ob_44_40,4781.14246,1992-03-13,00:00:00
ob_44_41,4780.75246,1992-06-10,00:00:00
ob_44_42,4780.67246,1992-09-15,00:00:00
ob_44_43,4782.25246,1993-03-26,00:00:00
ob_44_44,4781.28246,1993-09-15,00:00:00
ob_44_45,4783.89246,1995-03-16,00:00:00
ob_44_46,4782.582460000001,2004-12-16,00:00:00
ob_44_47,4783.24246,2005-03-07,00:00:00
ob_44_48,4782.99246,2005-04-12,00:00:00
ob_44_49,4783.03246,2005-05-04,00:00:00
ob_44_50,4782.80246,2005-06-09,00:00:00
ob_44_51,4782.48246,2005-07-07,00:00:00
ob_44_52,4782.2924600000015,2005-08-02,00:00:00
ob_44_53,4782.31246,2005-09-02,00:00:00
ob_44_54,4782.68246,2005-10-06,00:00:00
ob_44_55,4783.07246,2005-11-08,00:00:00
ob_44_56,4783.67246,2005-12-13,00:00:00
ob_44_57,4783.77246,2005-12-19,00:00:00
ob_44_58,4785.2924600000015,2006-01-17,00:00:00
ob_44_59,4785.34246,2006-03-02,00:00:00
ob_44_60,4785.27246,2006-04-12,00:00:00
ob_44_61,4785.19246,2006-05-09,00:00:00
ob_44_62,4785.0424600000015,2006-06-13,00:00:00
ob_44_63,4785.24246,2006-07-06,00:00:00
ob_44_64,4785.88246,2006-08-02,00:00:00
ob_44_65,4786.28246,2006-08-31,00:00:00
ob_44_66,4786.162460000001,2006-11-01,00:00:00
ob_44_67,4786.26246,2006-12-19,00:00:00
ob_44_68,4786.22246,2007-01-11,00:00:00
ob_44_69,4786.11246,2007-02-07,00:00:00
ob_44_70,4785.82246,2007-03-20,00:00:00
ob_44_71,4785.48246,2007-04-17,00:00:00
ob_44_72,4785.622460000001,2007-05-08,00:00:00
ob_44_73,4785.412460000001,2007-06-07,00:00:00
ob_44_74,4785.20246,2007-07-11,00:00:00
ob_44_75,4784.2924600000015,2007-08-08,00:00:00
ob_44_76,4783.7924600000015,2007-12-27,00:00:00
ob_44_77,4785.39246,2008-03-13,00:00:00
ob_44_78,4783.662460000001,2008-06-25,00:00:00
ob_44_79,4782.65246,2008-09-26,00:00:00
ob_44_80,4783.162460000001,2008-12-24,00:00:00
ob_44_81,4782.98246,2009-03-19,00:00:00
ob_44_82,4782.64246,2009-06-30,00:00:00
ob_44_83,4781.81246,2009-09-24,00:00:00
ob_44_84,4782.622460000001,2010-01-14,00:00:00
ob_44_85,4782.67246,2010-03-19,00:00:00
ob_44_86,4781.84246,2010-07-02,00:00:00
ob_44_87,4782.42246,2010-09-30,00:00:00
ob_44_88,4783.21246,2011-01-20,00:00:00
ob_44_89,4783.40246,2011-05-03,00:00:00
ob_44_90,4783.67246,2011-06-15,00:00:00
ob_44_91,4785.11246,2011-09-29,00:00:00
ob_44_92,4785.32246,2011-11-29,00:00:00
ob_44_93,4785.39246,2012-03-12,00:00:00
ob_44_94,4783.47246,2012-10-16,00:00:00
ob_44_95,4784.122460000001,2012-12-11,00:00:00
ob_44_96,4783.34246,2013-03-26,00:00:00
ob_44_97,4783.0424600000015,2013-05-30,00:00:00
ob_44_98,4782.97246,2013-07-01,00:00:00
ob_44_99,4782.55246,2013-09-05,00:00:00
ob_44_100,4783.71246,2013-12-18,00:00:00
ob_44_101,4783.47246,2014-02-25,00:00:00
ob_44_102,4782.36246,2014-06-10,00:00:00
ob_44_103,4781.662460000001,2014-09-24,00:00:00
ob_44_104,4782.412460000001,2014-12-23,00:00:00
ob_443_1,4713.98359,1990-11-02,00:00:00
ob_443_2,4714.91359,1991-03-05,00:00:00
ob_443_3,4713.81359,1991-06-10,00:00:00
ob_443_4,4714.00359,1991-12-04,00:00:00
ob_443_5,4711.24359,1992-09-14,00:00:00
ob_443_6,4713.57359,1992-12-21,00:00:00
ob_443_7,4714.5535899999995,1993-03-24,00:00:00
ob_443_8,4713.28359,1993-06-14,00:00:00
ob_443_9,4711.86359,1993-09-13,00:00:00
ob_443_10,4713.37359,1993-12-22,00:00:00
ob_443_11,4713.75359,1994-03-23,00:00:00
ob_443_12,4711.79359,1994-06-08,00:00:00
ob_443_13,4710.51359,1994-09-07,00:00:00
ob_443_14,4712.74359,1998-04-23,00:00:00
ob_443_15,4712.51359,1998-04-29,00:00:00
ob_447_1,4692.52246,1987-07-02,00:00:00
ob_447_2,4709.02246,1990-11-02,00:00:00
ob_447_3,4710.17246,1991-03-05,00:00:00
ob_447_4,4708.43246,1991-06-10,00:00:00
ob_447_5,4707.45246,1991-08-05,00:00:00
ob_447_6,4708.26246,1991-12-04,00:00:00
ob_447_7,4709.53246,1992-03-11,00:00:00
ob_447_8,4709.45246,1993-03-24,00:00:00
ob_447_9,4707.00246,1993-06-14,00:00:00
ob_447_10,4707.48246,1993-09-13,00:00:00
ob_447_11,4708.162460000001,1993-12-22,00:00:00
ob_447_12,4708.14246,1994-03-22,00:00:00
ob_447_13,4705.55246,1994-06-08,00:00:00
ob_447_14,4703.53246,1994-09-07,00:00:00
ob_447_15,4705.582460000001,1994-12-13,00:00:00
ob_447_16,4706.60246,1995-03-13,00:00:00
ob_447_17,4703.76246,1995-06-06,00:00:00
ob_447_18,4703.76246,1995-12-05,00:00:00
ob_447_19,4707.122460000001,1996-03-06,00:00:00
ob_447_20,4706.122460000001,1996-09-10,00:00:00
ob_447_21,4705.81246,1996-12-09,00:00:00
ob_447_22,4706.39246,1997-03-25,00:00:00
ob_447_23,4704.582460000001,1997-09-17,00:00:00
ob_447_24,4704.63246,2004-12-27,00:00:00
ob_447_25,4704.89246,2005-03-04,00:00:00
ob_447_26,4704.70246,2005-04-11,00:00:00
ob_447_27,4701.88246,2005-05-03,00:00:00
ob_447_28,4701.68246,2005-06-07,00:00:00
ob_447_29,4701.35246,2005-07-06,00:00:00
ob_447_30,4701.03246,2005-08-01,00:00:00
ob_447_31,4698.30246,2005-08-25,00:00:00
ob_447_32,4700.70246,2005-09-02,00:00:00
ob_447_33,4700.412460000001,2005-10-05,00:00:00
ob_447_34,4702.24246,2005-11-07,00:00:00
ob_447_35,4702.94246,2005-12-12,00:00:00
ob_447_36,4703.122460000001,2006-01-12,00:00:00
ob_447_37,4704.14246,2006-02-27,00:00:00
ob_447_38,4704.15246,2006-04-11,00:00:00
ob_447_39,4703.90246,2006-05-08,00:00:00
ob_447_40,4703.662460000001,2006-06-12,00:00:00
ob_447_41,4702.24246,2006-07-05,00:00:00
ob_447_42,4702.31246,2006-08-30,00:00:00
ob_447_43,4703.57246,2006-10-31,00:00:00
ob_447_44,4703.81246,2006-12-18,00:00:00
ob_447_45,4704.412460000001,2007-01-10,00:00:00
ob_447_46,4704.52246,2007-02-06,00:00:00
ob_447_47,4704.20246,2007-03-19,00:00:00
ob_447_48,4703.92246,2007-04-16,00:00:00
ob_447_49,4703.7924600000015,2007-05-07,00:00:00
ob_447_50,4703.31246,2007-06-06,00:00:00
ob_447_51,4699.51246,2007-07-10,00:00:00
ob_447_52,4699.332460000001,2007-08-07,00:00:00
ob_447_53,4704.73246,2007-12-27,00:00:00
ob_447_54,4703.7924600000015,2008-03-12,00:00:00
ob_447_55,4701.34246,2008-09-25,00:00:00
ob_447_56,4702.88246,2008-12-22,00:00:00
ob_447_57,4702.57246,2009-06-24,00:00:00
ob_447_58,4701.11246,2009-09-23,00:00:00
ob_447_59,4703.30246,2010-01-11,00:00:00
ob_447_60,4702.06246,2010-03-18,00:00:00
ob_447_61,4700.35246,2010-07-02,00:00:00
ob_447_62,4702.412460000001,2010-09-09,00:00:00
ob_447_63,4702.17246,2010-09-30,00:00:00
ob_447_64,4700.42246,2011-01-19,00:00:00
ob_447_65,4704.35246,2011-05-02,00:00:00
ob_447_66,4704.57246,2011-11-30,00:00:00
ob_447_67,4703.52246,2012-03-13,00:00:00
ob_447_68,4701.38246,2012-06-25,00:00:00
ob_447_69,4702.61246,2012-10-16,00:00:00
ob_447_70,4703.70246,2012-12-10,00:00:00
ob_447_71,4704.36246,2013-03-05,00:00:00
ob_447_72,4703.17246,2013-05-28,00:00:00
ob_447_73,4701.57246,2013-07-01,00:00:00
ob_447_74,4701.51246,2013-09-05,00:00:00
ob_447_75,4703.35246,2013-12-16,00:00:00
ob_447_76,4703.73246,2014-02-24,00:00:00
ob_447_77,4701.82246,2014-06-10,00:00:00
ob_447_78,4702.71246,2014-12-22,00:00:00
ob_447_79,4702.26246,2015-06-08,00:00:00
ob_447_80,4700.95246,2015-09-21,00:00:00
ob_448_1,4638.9012299999995,1981-03-20,00:00:00
ob_448_2,4638.84123,1981-04-22,00:00:00
ob_448_3,4638.641229999998,1981-06-18,00:00:00
ob_448_4,4638.47123,1981-07-22,00:00:00
ob_448_5,4638.43123,1981-08-17,00:00:00
ob_448_6,4631.1512299999995,1981-10-02,00:00:00
ob_448_7,4630.70123,1981-10-19,00:00:00
ob_448_8,4638.05123,1981-11-19,00:00:00
ob_448_9,4632.42123,1981-12-16,00:00:00
ob_448_10,4638.45123,1982-01-24,00:00:00
ob_448_11,4638.37123,1982-02-18,00:00:00
ob_448_12,4638.5212299999985,1982-03-18,00:00:00
ob_448_13,4638.54123,1982-04-20,00:00:00
ob_448_14,4636.96123,1982-06-21,00:00:00
ob_448_15,4637.561229999998,1982-08-17,00:00:00
ob_448_16,4631.05123,1982-09-22,00:00:00
ob_448_17,4635.0212299999985,1982-10-20,00:00:00
ob_448_18,4635.03123,1983-02-24,00:00:00
ob_448_19,4635.07123,1983-05-19,00:00:00
ob_448_20,4638.17123,1983-08-16,00:00:00
ob_448_21,4638.05123,1983-10-11,00:00:00
ob_449_1,4667.79297,1981-03-26,00:00:00
ob_449_2,4672.422970000001,1981-04-23,00:00:00
ob_449_3,4666.29297,1981-05-22,00:00:00
ob_449_4,4667.712970000001,1981-06-18,00:00:00
ob_449_5,4670.04297,1981-11-20,00:00:00
ob_449_6,4670.462970000001,1981-12-17,00:00:00
ob_449_7,4671.62297,1982-01-24,00:00:00
ob_449_8,4673.462970000001,1982-04-20,00:00:00
ob_449_9,4666.12297,1982-05-20,00:00:00
ob_449_10,4670.79297,1982-06-23,00:00:00
ob_449_11,4671.95297,1982-07-20,00:00:00
ob_449_12,4670.04297,1982-08-18,00:00:00
ob_449_13,4671.54297,1982-09-23,00:00:00
ob_449_14,4672.62297,1982-10-21,00:00:00
ob_449_15,4673.29297,1982-12-22,00:00:00
ob_449_16,4674.19297,1983-01-21,00:00:00
ob_449_17,4673.29297,1983-02-24,00:00:00
ob_449_18,4674.37297,1983-03-30,00:00:00
ob_449_19,4674.37297,1983-05-03,00:00:00
ob_449_20,4672.79297,1983-07-08,00:00:00
ob_449_21,4673.79297,1983-08-09,00:00:00
ob_449_22,4672.95297,1983-09-15,00:00:00
ob_449_23,4673.262970000002,1983-11-01,00:00:00
ob_45_1,4885.8402700000015,1987-08-17,00:00:00
ob_45_2,4889.04027,1988-06-06,00:00:00
ob_45_3,4884.74027,1988-07-12,00:00:00
ob_45_4,4883.73027,1988-08-16,00:00:00
ob_45_5,4887.06027,1988-09-19,00:00:00
ob_45_6,4886.010270000002,1990-08-28,00:00:00
ob_45_7,4891.10027,1991-03-06,00:00:00
ob_45_8,4885.260270000002,1991-06-13,00:00:00
ob_45_9,4883.670270000001,1991-08-07,00:00:00
ob_45_10,4889.65027,1991-12-05,00:00:00
ob_45_11,4883.8802700000015,1992-06-11,00:00:00
ob_45_12,4882.49027,1992-09-14,00:00:00
ob_45_13,4888.930270000002,1993-01-04,00:00:00
ob_45_14,4890.8402700000015,1993-03-25,00:00:00
ob_45_15,4885.94027,1993-09-14,00:00:00
ob_45_16,4889.53027,1993-12-23,00:00:00
ob_45_17,4890.5902700000015,1994-03-24,00:00:00
ob_45_18,4884.920270000001,1994-09-08,00:00:00
ob_45_19,4881.40027,1994-12-14,00:00:00
ob_45_20,4889.5902700000015,1995-03-14,00:00:00
ob_45_21,4891.3802700000015,1995-06-07,00:00:00
ob_45_22,4886.11027,1995-12-05,00:00:00
ob_45_23,4890.48027,1996-03-07,00:00:00
ob_45_24,4887.19027,1996-06-12,00:00:00
ob_45_25,4884.69027,1996-09-10,00:00:00
ob_45_26,4889.19027,1996-12-11,00:00:00
ob_45_27,4886.08027,1997-06-24,00:00:00
ob_45_28,4884.930270000002,1997-09-18,00:00:00
ob_45_29,4876.83027,2009-08-05,00:00:00
ob_45_30,4872.87027,2010-09-15,00:00:00
ob_450_1,4741.1983,1986-12-02,00:00:00
ob_450_2,4743.8683,1987-03-09,00:00:00
ob_450_3,4739.5583,1987-06-15,00:00:00
ob_450_4,4737.9883,1987-08-18,00:00:00
ob_450_5,4737.7883,1987-12-08,00:00:00
ob_450_6,4738.2883,1988-03-08,00:00:00
ob_450_7,4737.4083,1988-06-06,00:00:00
ob_450_8,4735.7883,1988-07-12,00:00:00
ob_450_9,4732.1883,1988-08-16,00:00:00
ob_450_10,4729.5383,1988-09-19,00:00:00
ob_450_11,4726.2183,1989-09-14,00:00:00
ob_450_12,4722.4283,1990-09-20,00:00:00
ob_450_13,4737.7983,1991-03-13,00:00:00
ob_450_14,4724.4483,1992-03-13,00:00:00
ob_450_15,4717.3983,1994-03-24,00:00:00
ob_450_16,4747.5683,1997-03-28,00:00:00
ob_451_1,4728.18764,1990-08-27,00:00:00
ob_451_2,4729.8276399999995,1991-03-05,00:00:00
ob_451_3,4729.02764,1991-12-04,00:00:00
ob_451_4,4727.78764,1992-06-09,00:00:00
ob_451_5,4727.55764,1992-09-14,00:00:00
ob_451_6,4729.13764,1993-03-24,00:00:00
ob_451_7,4727.00764,1993-06-14,00:00:00
ob_451_8,4727.34764,1993-09-13,00:00:00
ob_451_9,4728.38764,1993-12-22,00:00:00
ob_451_10,4728.6976399999985,1994-03-22,00:00:00
ob_451_11,4726.43764,1994-09-07,00:00:00
ob_451_12,4728.0776399999995,1996-03-06,00:00:00
ob_451_13,4727.1576399999985,1996-12-09,00:00:00
ob_451_14,4727.60764,1998-04-29,00:00:00
ob_451_15,4721.18764,2008-04-28,00:00:00
ob_451_16,4721.18764,2009-03-19,00:00:00
ob_451_17,4709.52764,2009-08-03,00:00:00
ob_451_18,4716.14764,2010-09-09,00:00:00
ob_451_19,4718.4476399999985,2015-02-12,00:00:00
ob_451_20,4717.55764,2015-07-28,00:00:00
ob_452_1,4689.37469,1981-03-20,00:00:00
ob_452_2,4689.55469,1981-04-22,00:00:00
ob_452_3,4689.52469,1981-05-22,00:00:00
ob_452_4,4689.21469,1981-06-18,00:00:00
ob_452_5,4688.02469,1981-07-22,00:00:00
ob_452_6,4687.47469,1981-08-17,00:00:00
ob_452_7,4687.0346899999995,1981-09-18,00:00:00
ob_452_8,4687.67469,1981-10-19,00:00:00
ob_452_9,4688.12469,1981-11-19,00:00:00
ob_452_10,4688.35469,1981-12-16,00:00:00
ob_452_11,4688.85469,1982-01-22,00:00:00
ob_452_12,4689.15469,1982-02-18,00:00:00
ob_452_13,4689.85469,1982-03-18,00:00:00
ob_452_14,4689.73469,1982-04-20,00:00:00
ob_452_15,4689.71469,1982-05-19,00:00:00
ob_452_16,4689.63469,1982-06-21,00:00:00
ob_452_17,4689.33469,1982-07-19,00:00:00
ob_452_18,4688.92469,1982-08-17,00:00:00
ob_452_19,4688.70469,1982-09-22,00:00:00
ob_452_20,4688.85469,1982-10-20,00:00:00
ob_452_21,4691.18469,1983-02-24,00:00:00
ob_452_22,4691.48469,1983-05-19,00:00:00
ob_452_23,4690.73469,1983-07-12,00:00:00
ob_452_24,4690.5746899999995,1983-08-16,00:00:00
ob_452_25,4690.35469,1983-10-11,00:00:00
ob_452_26,4689.63469,1985-12-10,00:00:00
ob_452_27,4691.58469,1986-06-04,00:00:00
ob_452_28,4690.4946899999995,1986-08-18,00:00:00
ob_452_29,4690.45469,1986-12-02,00:00:00
ob_452_30,4690.68469,1987-03-06,00:00:00
ob_452_31,4690.52469,1987-06-15,00:00:00
ob_452_32,4688.55469,1987-08-17,00:00:00
ob_452_33,4689.00469,1987-11-13,00:00:00
ob_452_34,4689.3246899999995,1987-12-08,00:00:00
ob_452_35,4689.7846899999995,1988-03-08,00:00:00
ob_452_36,4689.30469,1988-06-06,00:00:00
ob_452_37,4688.14469,1988-07-12,00:00:00
ob_452_38,4687.45469,1988-08-16,00:00:00
ob_452_39,4686.63469,1989-09-14,00:00:00
ob_452_40,4688.04469,1990-03-20,00:00:00
ob_452_41,4687.66469,1990-06-20,00:00:00
ob_452_42,4686.10469,1990-09-20,00:00:00
ob_452_43,4686.95469,1990-11-26,00:00:00
ob_452_44,4687.6146899999985,1991-06-10,00:00:00
ob_452_45,4686.22469,1991-08-05,00:00:00
ob_452_46,4686.18469,1992-12-21,00:00:00
ob_452_47,4687.31469,1993-03-24,00:00:00
ob_452_48,4687.93469,1997-06-25,00:00:00
ob_452_49,4684.26469,2004-12-15,00:00:00
ob_452_50,4685.13469,2005-03-04,00:00:00
ob_452_51,4685.18469,2005-04-11,00:00:00
ob_452_52,4684.83469,2005-05-03,00:00:00
ob_452_53,4684.7446899999995,2005-06-07,00:00:00
ob_452_54,4684.34469,2005-07-06,00:00:00
ob_452_55,4683.97469,2005-08-01,00:00:00
ob_452_56,4683.7846899999995,2005-09-02,00:00:00
ob_452_57,4683.30469,2005-10-05,00:00:00
ob_452_58,4683.94469,2005-11-07,00:00:00
ob_452_59,4684.44469,2005-12-12,00:00:00
ob_452_60,4685.27469,2006-01-12,00:00:00
ob_452_61,4685.90469,2006-02-27,00:00:00
ob_452_62,4686.64469,2006-04-11,00:00:00
ob_452_63,4686.33469,2006-05-08,00:00:00
ob_452_64,4685.48469,2006-06-12,00:00:00
ob_452_65,4685.2446899999995,2006-07-05,00:00:00
ob_452_66,4683.58469,2006-08-01,00:00:00
ob_452_67,4683.37469,2006-08-30,00:00:00
ob_452_68,4684.34469,2006-10-31,00:00:00
ob_452_69,4683.76469,2006-12-18,00:00:00
ob_452_70,4685.40469,2007-01-10,00:00:00
ob_452_71,4685.38469,2007-02-06,00:00:00
ob_452_72,4685.3246899999995,2007-03-19,00:00:00
ob_452_73,4685.25469,2007-04-16,00:00:00
ob_452_74,4685.17469,2007-05-07,00:00:00
ob_452_75,4684.73469,2007-06-06,00:00:00
ob_452_76,4683.38469,2007-07-10,00:00:00
ob_452_77,4682.44469,2007-08-07,00:00:00
ob_452_78,4684.20469,2007-12-27,00:00:00
ob_452_79,4685.09469,2008-03-12,00:00:00
ob_452_80,4684.2446899999995,2008-06-24,00:00:00
ob_452_81,4683.83469,2008-12-22,00:00:00
ob_452_82,4684.2446899999995,2009-03-18,00:00:00
ob_452_83,4683.64469,2009-06-24,00:00:00
ob_452_84,4681.5346899999995,2009-09-23,00:00:00
ob_452_85,4684.42469,2010-01-11,00:00:00
ob_452_86,4683.95469,2010-03-18,00:00:00
ob_452_87,4683.81469,2010-07-02,00:00:00
ob_452_88,4682.25469,2010-09-29,00:00:00
ob_452_89,4684.68469,2011-01-19,00:00:00
ob_452_90,4685.64469,2011-05-02,00:00:00
ob_452_91,4685.55469,2011-06-14,00:00:00
ob_452_92,4684.69469,2011-09-29,00:00:00
ob_452_93,4685.29469,2011-11-30,00:00:00
ob_452_94,4685.12469,2012-03-13,00:00:00
ob_452_95,4684.3646899999985,2012-06-25,00:00:00
ob_452_96,4683.15469,2012-10-16,00:00:00
ob_452_97,4684.25469,2012-12-10,00:00:00
ob_452_98,4684.71469,2013-03-05,00:00:00
ob_452_99,4684.25469,2013-05-28,00:00:00
ob_452_100,4683.43469,2013-07-01,00:00:00
ob_452_101,4682.25469,2013-09-05,00:00:00
ob_452_102,4683.65469,2013-12-16,00:00:00
ob_452_103,4684.16469,2014-02-24,00:00:00
ob_452_104,4683.59469,2014-06-10,00:00:00
ob_452_105,4681.85469,2014-09-23,00:00:00
ob_452_106,4683.26469,2014-12-22,00:00:00
ob_452_107,4683.92469,2015-03-16,00:00:00
ob_452_108,4682.59469,2015-06-08,00:00:00
ob_452_109,4681.5746899999995,2015-09-21,00:00:00
ob_454_4,4661.0124799999985,1980-08-19,00:00:00
ob_454_5,4660.99248,1980-09-18,00:00:00
ob_454_6,4660.592479999998,1980-10-22,00:00:00
ob_454_7,4660.9324799999995,1980-11-17,00:00:00
ob_454_8,4661.00248,1980-12-15,00:00:00
ob_454_9,4661.0124799999985,1981-01-14,00:00:00
ob_454_10,4661.2624799999985,1981-02-13,00:00:00
ob_454_11,4661.2224799999985,1981-03-12,00:00:00
ob_454_12,4662.19248,1981-06-19,00:00:00
ob_454_13,4660.45248,1981-07-22,00:00:00
ob_454_14,4659.8924799999995,1981-08-17,00:00:00
ob_454_15,4659.54248,1981-09-18,00:00:00
ob_454_16,4659.78248,1981-10-19,00:00:00
ob_454_17,4660.4324799999995,1981-11-19,00:00:00
ob_454_18,4660.65248,1981-12-16,00:00:00
ob_454_19,4661.48248,1982-01-22,00:00:00
ob_454_20,4661.24248,1982-09-22,00:00:00
ob_454_21,4661.52248,1982-10-20,00:00:00
ob_454_22,4661.3924799999995,1983-10-11,00:00:00
ob_454_23,4661.65248,1985-05-15,00:00:00
ob_454_24,4661.02248,1985-12-10,00:00:00
ob_454_25,4662.4324799999995,1986-06-04,00:00:00
ob_454_26,4660.8024799999985,1986-08-18,00:00:00
ob_454_27,4661.19248,1987-03-09,00:00:00
ob_454_28,4660.98248,1987-06-15,00:00:00
ob_454_29,4660.06248,1987-08-17,00:00:00
ob_46_1,4842.80908,1985-06-14,00:00:00
ob_46_2,4851.09908,1991-08-07,00:00:00
ob_460_1,4665.15297,1992-04-08,00:00:00
ob_460_2,4665.1329700000015,1992-04-21,00:00:00
ob_460_3,4665.1329700000015,1992-04-28,00:00:00
ob_460_4,4665.11297,1992-05-05,00:00:00
ob_460_5,4665.11297,1992-05-12,00:00:00
ob_460_6,4665.11297,1992-05-19,00:00:00
ob_460_7,4665.12297,1992-05-26,00:00:00
ob_460_8,4665.12297,1992-06-02,00:00:00
ob_460_9,4661.222970000002,1992-06-09,00:00:00
ob_460_10,4663.722970000002,1992-06-16,00:00:00
ob_460_11,4663.87297,1992-06-23,00:00:00
ob_460_12,4656.722970000002,1992-06-30,00:00:00
ob_460_13,4656.89297,1992-07-07,00:00:00
ob_460_14,4655.60297,1992-07-14,00:00:00
ob_460_15,4655.94297,1992-07-21,00:00:00
ob_460_16,4654.74297,1992-07-28,00:00:00
ob_460_17,4655.10297,1992-08-04,00:00:00
ob_460_18,4654.932970000002,1992-08-11,00:00:00
ob_460_19,4655.89297,1992-08-18,00:00:00
ob_460_20,4654.682970000002,1992-08-25,00:00:00
ob_460_21,4651.472970000002,1992-09-01,00:00:00
ob_460_22,4652.37297,1992-09-08,00:00:00
ob_460_23,4654.03297,1992-09-15,00:00:00
ob_460_24,4655.89297,1992-09-22,00:00:00
ob_460_25,4656.95297,1992-09-29,00:00:00
ob_460_26,4656.8429700000015,1992-10-06,00:00:00
ob_460_27,4657.89297,1992-10-13,00:00:00
ob_460_28,4659.60297,1992-10-20,00:00:00
ob_460_29,4661.35297,1992-10-27,00:00:00
ob_460_30,4662.722970000002,1992-11-03,00:00:00
ob_460_31,4665.08297,1992-11-17,00:00:00
ob_460_32,4665.08297,1992-12-02,00:00:00
ob_460_33,4665.08297,1992-12-15,00:00:00
ob_460_34,4665.11297,1993-01-22,00:00:00
ob_460_35,4665.03297,1993-02-16,00:00:00
ob_460_36,4665.10297,1993-03-19,00:00:00
ob_460_37,4665.12297,1993-04-12,00:00:00
ob_460_38,4665.12297,1993-04-22,00:00:00
ob_460_39,4665.1329700000015,1993-04-27,00:00:00
ob_460_40,4665.14297,1993-05-04,00:00:00
ob_460_41,4665.1329700000015,1993-05-11,00:00:00
ob_460_42,4665.12297,1993-05-18,00:00:00
ob_460_43,4665.11297,1993-05-25,00:00:00
ob_460_44,4665.11297,1993-06-01,00:00:00
ob_460_45,4665.12297,1993-06-08,00:00:00
ob_460_46,4665.10297,1993-06-15,00:00:00
ob_460_47,4664.712970000001,1993-06-22,00:00:00
ob_460_48,4665.0929700000015,1993-06-29,00:00:00
ob_460_49,4665.0929700000015,1993-07-06,00:00:00
ob_460_50,4660.65297,1993-07-13,00:00:00
ob_460_51,4660.90297,1993-07-20,00:00:00
ob_460_52,4660.32297,1993-07-27,00:00:00
ob_460_53,4660.052970000002,1993-08-03,00:00:00
ob_460_54,4656.39297,1993-08-10,00:00:00
ob_460_55,4657.41297,1993-08-17,00:00:00
ob_460_56,4656.212970000001,1993-08-24,00:00:00
ob_460_57,4650.44297,1993-08-31,00:00:00
ob_460_58,4651.65297,1993-09-07,00:00:00
ob_460_59,4652.56297,1993-09-14,00:00:00
ob_460_60,4646.78297,1993-09-21,00:00:00
ob_460_61,4653.82297,1993-09-28,00:00:00
ob_460_62,4660.61297,1993-10-12,00:00:00
ob_460_63,4662.52297,1993-10-19,00:00:00
ob_460_64,4663.302970000002,1993-10-26,00:00:00
ob_460_65,4664.672970000001,1993-11-02,00:00:00
ob_460_66,4665.08297,1993-11-16,00:00:00
ob_460_67,4665.12297,1993-11-30,00:00:00
